2023-08-15 15:01:07 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 15:01:07 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 15:01:07 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 15:01:07 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55856804b000

2023-08-15 15:01:07 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 15:02:02 [55069ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 15:02:02 [55069ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 15:04:07 [180272ms]	[ERROR]	[intercept]	src/monitor.cc:930	[Monitor::wait]: tracee normally exited ./example/bin/test_dynamic pid:  21581 status: 0

2023-08-15 15:04:07 [180272ms]	[ERROR]	[intercept]	src/target.cc:54	[BreakPoint::disable]: peek instruction (139627992210704) content failed!errno: No such process

2023-08-15 15:13:36 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 15:13:36 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 15:13:36 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 15:13:36 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 15:13:36 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 558756ecb000

2023-08-15 15:13:36 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 15:14:32 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 15:14:32 [2ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 15:14:32 [2ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

